category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,cleaned_category
Women Jeans,770,1366,3.4,2472,2025-08-16,XXL,Cream,Denim,43.66,2-3 pieces left,True,15 days,4 days,True,201,women jean
Women Jeans,760,1051,4.6,4595,2025-08-16,3XL,Khaki,Tencel,27.7,In Stock,True,30 days,7 days,True,456,women jean
Women Jeans,1456,1657,3.8,4708,2025-08-16,3XL,Rose Gold,Wool,12.18,Limited Stock,True,10 days,5 days,True,869,women jean
Women Tops,1635,3944,4.0,4385,2025-08-16,M,Pink,Tencel,58.55,Coming Soon,True,30 days,5 days,True,780,women top
Men Jeans,428,1334,4.3,5543,2025-08-16,3XL,Lavender,Wool,67.94,In Stock,True,30 days,5 days,True,886,men jean
Men Hoodies,1478,5037,3.6,3482,2025-08-16,XS,Brown,Polyester,70.66,Limited Stock,True,45 days,8 days,True,274,men hoodi
Men Shirts,1215,1440,3.6,3421,2025-08-16,XXL,Red,Modal,15.68,Pre-Order,True,10 days,3 days,True,538,men shirt
Women Hoodies,1127,1341,3.8,8244,2025-08-16,XXL,Rose Gold,Rayon,16.0,In Stock,True,15 days,7 days,True,809,women hoodi
Men Shirts,1098,2031,4.3,2840,2025-08-16,M,Grey,Fleece,45.96,Limited Stock,True,30 days,3 days,True,382,men shirt
Men Jeans,1405,2952,4.0,0,2025-08-16,XS,Black,Lycra,52.42,2-3 pieces left,True,10 days,5 days,True,0,men jean
Men Shirts,221,565,3.6,1337,2025-08-16,XS,Maroon,Denim,60.91,2-3 pieces left,True,30 days,8 days,True,197,men shirt
Women Dresses,901,1735,3.5,1649,2025-08-16,XS,Mustard,Bamboo,48.07,Back in Stock,False,30 days,5 days,False,101,women dress
Men Hoodies,1123,1503,4.1,1709,2025-08-16,S,Burgundy,Rayon,25.3,Limited Stock,True,10 days,4 days,True,221,men hoodi
Men Shirts,229,729,4.5,3495,2025-08-16,L,Coral,Rayon,68.61,Limited Stock,True,10 days,1 days,True,295,men shirt
Men Tshirts,840,2474,3.8,6084,2025-08-16,XS,Purple,Hemp,66.05,2-3 pieces left,True,45 days,3 days,True,630,men tshirt
Men Tshirts,1668,4717,5.0,7603,2025-08-16,M,Cream,Cotton,64.64,Only 1 Left,True,30 days,2 days,True,1424,men tshirt
Men Jeans,2008,3653,4.0,9173,2025-08-16,XS,Olive,Jersey,45.04,Limited Stock,False,45 days,1 days,True,473,men jean
Women Hoodies,1851,4924,3.5,5491,2025-08-16,M,Charcoal,Silk,62.41,Back in Stock,True,30 days,7 days,True,730,women hoodi
Women Dresses,1879,2102,4.0,4438,2025-08-16,M,Burgundy,Denim,10.63,2-3 pieces left,True,45 days,4 days,True,452,women dress
Men Hoodies,661,718,4.5,2628,2025-08-16,S,Orange,Cotton Blend,7.95,Only 1 Left,True,10 days,7 days,True,194,men hoodi
Men Hoodies,817,1340,4.5,3052,2025-08-16,XXL,Beige,Viscose,39.05,Pre-Order,False,45 days,7 days,True,298,men hoodi
Men Jeans,1021,4464,4.2,6149,2025-08-16,S,Grey,Spandex,77.13,Only 1 Left,True,10 days,2 days,True,1053,men jean
Women Tops,1854,7354,4.7,3057,2025-08-16,3XL,Turquoise,Denim,74.79,Pre-Order,True,10 days,7 days,True,555,women top
Women Hoodies,781,1586,3.5,6906,2025-08-16,XS,Pink,Jersey,50.78,Limited Stock,True,30 days,5 days,True,727,women hoodi
Women Jeans,1058,3652,3.7,0,2025-08-16,L,Pink,Spandex,71.03,Few Left,True,10 days,5 days,False,0,women jean
Women Dresses,2157,2377,4.4,5075,2025-08-16,XS,Grey,Cotton,9.28,In Stock,False,45 days,8 days,True,354,women dress
Women Hoodies,1377,2518,3.9,0,2025-08-16,S,Khaki,Viscose,45.33,Back in Stock,True,30 days,3 days,True,0,women hoodi
Men Shorts,962,1273,3.8,2466,2025-08-16,M,Brown,Jersey,24.48,Limited Stock,True,30 days,3 days,False,413,men short
Women Hoodies,595,1935,4.8,5762,2025-08-16,XS,Blue,Wool,69.26,Limited Stock,True,30 days,5 days,True,840,women hoodi
Men Jeans,2053,2380,4.3,5504,2025-08-16,XL,Red,Cotton,13.76,In Stock,True,45 days,5 days,True,979,men jean
Men Shorts,512,943,4.2,1495,2025-08-16,L,Yellow,Lycra,45.71,Pre-Order,True,10 days,2 days,False,298,men short
Women Hoodies,1938,2483,4.8,2565,2025-08-16,XXL,Cream,Silk,21.98,2-3 pieces left,True,45 days,1 days,True,432,women hoodi
Men Tshirts,1835,3721,3.9,3590,2025-08-16,L,Navy,Modal,50.69,In Stock,True,10 days,8 days,True,476,men tshirt
Men Hoodies,1105,3529,4.0,4395,2025-08-16,L,Blue,Lycra,68.69,Limited Stock,True,30 days,3 days,True,561,men hoodi
Women Tops,458,567,3.5,7033,2025-08-16,S,Burgundy,Lycra,19.33,In Stock,True,30 days,5 days,True,1305,women top
Men Shorts,1208,1872,5.0,385,2025-08-16,3XL,Purple,Tencel,35.5,Back in Stock,True,15 days,1 days,True,27,men short
Men Shirts,865,1307,3.7,5203,2025-08-16,XL,Maroon,Hemp,33.85,Only 1 Left,False,30 days,6 days,True,996,men shirt
Women Tops,1052,1515,3.6,8422,2025-08-16,L,Black,Hemp,30.57,Pre-Order,True,15 days,6 days,True,1152,women top
Men Shirts,1195,1865,4.4,4642,2025-08-16,S,Peach,Cashmere,35.94,Only 1 Left,True,45 days,3 days,False,375,men shirt
Men Tshirts,263,347,4.2,6454,2025-08-16,3XL,Red,Hemp,24.24,Few Left,True,30 days,3 days,True,730,men tshirt
Women Jeans,540,1128,3.5,2423,2025-08-16,3XL,Turquoise,Viscose,52.15,Pre-Order,True,10 days,4 days,True,333,women jean
Women Skirts,893,1144,3.7,5479,2025-08-16,M,Yellow,Fleece,21.95,Coming Soon,True,45 days,4 days,True,468,women skirt
Women Jeans,584,2691,4.1,4310,2025-08-16,3XL,Peach,Rayon,78.3,2-3 pieces left,True,15 days,7 days,True,835,women jean
Women Hoodies,628,2654,3.7,7709,2025-08-16,XS,Black,Silk,76.34,Coming Soon,True,45 days,4 days,True,800,women hoodi
Women Dresses,666,1393,3.9,4956,2025-08-16,M,Coral,Cotton,52.22,Pre-Order,False,45 days,4 days,True,774,women dress
Women Hoodies,1531,2035,3.5,1708,2025-08-16,XS,Blue,Viscose,24.77,Only 1 Left,False,10 days,6 days,True,134,women hoodi
Women Tops,1247,1924,3.8,3978,2025-08-16,M,Sage,Fleece,35.19,Coming Soon,True,10 days,4 days,True,320,women top
Women Hoodies,270,299,4.0,1159,2025-08-16,XL,Red,Hemp,9.86,Coming Soon,True,15 days,3 days,True,164,women hoodi
Men Hoodies,252,398,3.7,6414,2025-08-16,S,Cream,Tencel,36.7,Back in Stock,True,15 days,2 days,True,689,men hoodi
Women Hoodies,1396,2439,4.2,6367,2025-08-16,XL,Beige,Cotton Blend,42.78,Pre-Order,True,15 days,3 days,True,583,women hoodi
Women Hoodies,379,1125,4.4,507,2025-08-16,S,Purple,Cotton,66.34,In Stock,True,45 days,1 days,True,37,women hoodi
Women Jeans,565,839,4.2,2893,2025-08-16,S,Turquoise,Fleece,32.72,Few Left,True,45 days,7 days,True,319,women jean
Women Skirts,1012,2841,4.3,5099,2025-08-16,M,Orange,Cotton Blend,64.39,Limited Stock,True,15 days,6 days,True,729,women skirt
Women Skirts,1187,2301,4.6,3010,2025-08-16,L,Beige,Cotton Blend,48.42,2-3 pieces left,True,10 days,3 days,True,548,women skirt
Women Skirts,908,1927,4.0,4803,2025-08-16,M,Pink,Hemp,52.89,Few Left,True,15 days,4 days,True,406,women skirt
Men Shorts,877,1458,3.6,0,2025-08-16,L,Lavender,Lycra,39.86,Pre-Order,True,45 days,4 days,True,0,men short
Women Skirts,1518,2116,3.8,3589,2025-08-16,XL,Purple,Jersey,28.27,Pre-Order,True,45 days,1 days,True,566,women skirt
Men Tshirts,1414,5811,4.0,4095,2025-08-16,M,Olive,Linen,75.67,Limited Stock,True,10 days,6 days,True,316,men tshirt
Men Tshirts,1039,1920,3.4,2866,2025-08-16,3XL,Khaki,Wool,45.89,Coming Soon,True,10 days,5 days,True,494,men tshirt
Men Hoodies,703,3447,4.1,2072,2025-08-16,XXL,Olive,Viscose,79.61,Coming Soon,True,15 days,7 days,True,109,men hoodi
Women Jeans,515,718,4.7,5582,2025-08-16,3XL,Green,Cotton Blend,28.33,Only 1 Left,True,30 days,3 days,True,623,women jean
Women Tops,1222,1584,4.3,0,2025-08-16,3XL,Turquoise,Fleece,22.88,Limited Stock,True,45 days,1 days,True,0,women top
Women Hoodies,1181,1744,4.2,2268,2025-08-16,XXL,Charcoal,Modal,32.31,Pre-Order,True,15 days,6 days,True,170,women hoodi
Men Shorts,1007,1581,4.4,7527,2025-08-16,S,Peach,Hemp,36.34,Coming Soon,True,10 days,2 days,True,1434,men short
Women Dresses,1942,8751,4.3,2921,2025-08-16,3XL,Navy,Wool,77.81,Coming Soon,True,30 days,3 days,True,521,women dress
Men Jeans,1681,3382,4.1,4847,2025-08-16,L,Cream,Linen,50.3,In Stock,True,30 days,5 days,False,432,men jean
Men Hoodies,1555,2499,3.8,984,2025-08-16,XXL,Cream,Wool,37.8,2-3 pieces left,True,30 days,4 days,True,145,men hoodi
Women Tops,1586,3477,3.3,4404,2025-08-16,XS,Yellow,Hemp,54.39,Few Left,True,30 days,4 days,True,742,women top
Women Hoodies,251,1226,4.1,7527,2025-08-16,L,Beige,Spandex,79.53,Limited Stock,True,30 days,1 days,True,538,women hoodi
Men Jeans,1724,2707,3.6,5760,2025-08-16,XL,Charcoal,Linen,36.33,Pre-Order,True,45 days,1 days,False,936,men jean
Men Shorts,867,936,3.7,4960,2025-08-16,S,Red,Jersey,7.43,Only 1 Left,True,15 days,3 days,True,371,men short
Men Shirts,1465,2452,3.8,1403,2025-08-16,S,Orange,Jersey,40.27,2-3 pieces left,True,10 days,2 days,True,158,men shirt
Men Tshirts,1471,2300,4.1,2950,2025-08-16,L,Red,Viscose,36.07,Coming Soon,True,10 days,3 days,False,584,men tshirt
Men Tshirts,1200,1337,3.8,3206,2025-08-16,XL,Blue,Denim,10.29,In Stock,True,45 days,7 days,True,326,men tshirt
Men Tshirts,1163,1730,4.6,4094,2025-08-16,XL,Grey,Spandex,32.79,2-3 pieces left,True,10 days,5 days,True,462,men tshirt
Men Hoodies,1945,3026,3.8,2372,2025-08-16,S,Mustard,Modal,35.73,2-3 pieces left,True,15 days,1 days,True,145,men hoodi
Women Dresses,610,1225,3.2,3093,2025-08-16,XXL,Teal,Viscose,50.22,Pre-Order,True,15 days,5 days,True,455,women dress
Men Jeans,1438,1855,3.8,2391,2025-08-16,S,Teal,Bamboo,22.5,Back in Stock,True,30 days,2 days,True,146,men jean
Women Hoodies,1199,1502,3.4,5075,2025-08-16,XL,Khaki,Tencel,20.2,Few Left,True,45 days,7 days,True,283,women hoodi
Men Shirts,449,1813,4.0,6930,2025-08-16,XS,Cream,Wool,75.24,Coming Soon,False,10 days,1 days,True,733,men shirt
Women Jeans,628,740,4.0,230,2025-08-16,XXL,Purple,Bamboo,15.24,2-3 pieces left,True,45 days,7 days,True,40,women jean
Men Shirts,285,1197,3.4,5284,2025-08-16,S,Rose Gold,Lycra,76.21,Only 1 Left,True,15 days,7 days,True,648,men shirt
Women Hoodies,792,2623,3.3,6367,2025-08-16,S,Olive,Viscose,69.81,Pre-Order,True,10 days,8 days,True,1114,women hoodi
Men Tshirts,1309,5236,4.8,7136,2025-08-16,M,Olive,Bamboo,75.0,Limited Stock,True,10 days,7 days,True,1101,men tshirt
Women Tops,1306,2014,3.6,1034,2025-08-16,S,Orange,Rayon,35.17,Pre-Order,True,45 days,5 days,True,130,women top
Women Tops,1139,3804,4.4,5121,2025-08-16,XS,Cream,Cotton Blend,70.06,Only 1 Left,True,45 days,4 days,True,795,women top
Women Tops,901,4462,4.0,4627,2025-08-16,S,Coral,Hemp,79.81,Pre-Order,True,30 days,5 days,True,732,women top
Men Hoodies,1280,1386,4.6,6536,2025-08-16,S,Coral,Rayon,7.71,Pre-Order,True,15 days,3 days,True,890,men hoodi
Men Shorts,881,1678,4.2,5536,2025-08-16,L,Peach,Jersey,47.52,Pre-Order,True,30 days,6 days,True,706,men short
Women Jeans,1355,1823,3.7,3223,2025-08-16,XL,Yellow,Cashmere,25.7,Few Left,True,10 days,1 days,True,241,women jean
Men Tshirts,1021,1995,3.5,6406,2025-08-16,L,Yellow,Rayon,48.83,Limited Stock,True,10 days,4 days,True,1181,men tshirt
Men Jeans,1100,4216,3.6,2089,2025-08-16,XL,Burgundy,Cotton,73.91,Pre-Order,True,45 days,2 days,True,348,men jean
Men Shorts,1161,1992,4.7,3938,2025-08-16,L,Olive,Lycra,41.72,Limited Stock,False,15 days,1 days,True,672,men short
Women Jeans,1698,1858,3.8,5429,2025-08-16,XXL,Orange,Modal,8.62,2-3 pieces left,True,30 days,6 days,True,588,women jean
Men Jeans,551,1290,4.2,1417,2025-08-16,S,Burgundy,Viscose,57.3,In Stock,True,30 days,5 days,True,121,men jean
Women Hoodies,1253,2071,3.9,4581,2025-08-16,3XL,Brown,Polyester,39.51,Pre-Order,True,10 days,5 days,True,443,women hoodi
Women Skirts,579,1168,3.7,1772,2025-08-16,S,Cream,Jersey,50.46,Few Left,True,45 days,6 days,True,132,women skirt
Men Shorts,1729,1946,4.2,3777,2025-08-16,3XL,Black,Polyester,11.18,Only 1 Left,True,10 days,7 days,True,338,men short
Women Skirts,1622,2718,4.3,3557,2025-08-16,3XL,Grey,Cotton Blend,40.34,Limited Stock,False,30 days,2 days,True,694,women skirt
Men Tshirts,1646,1744,4.2,866,2025-08-16,3XL,Navy,Modal,5.66,Coming Soon,True,45 days,5 days,True,97,men tshirt
Men Jeans,1760,1856,4.3,3100,2025-08-16,XS,Mustard,Tencel,5.22,2-3 pieces left,True,15 days,7 days,True,554,men jean
Women Skirts,923,2825,3.8,7363,2025-08-16,3XL,White,Spandex,67.33,Back in Stock,False,30 days,5 days,True,477,women skirt
Men Jeans,1433,2142,4.3,3445,2025-08-16,L,Rose Gold,Fleece,33.11,In Stock,True,15 days,6 days,True,392,men jean
Men Shorts,1386,3146,3.3,6,2025-08-16,XS,Red,Bamboo,55.95,Few Left,True,45 days,7 days,True,0,men short
Women Jeans,1149,2240,3.9,3285,2025-08-16,L,Grey,Spandex,48.72,Limited Stock,True,30 days,8 days,False,267,women jean
Women Dresses,1978,4500,3.6,2038,2025-08-16,S,Olive,Modal,56.05,Few Left,True,10 days,8 days,True,187,women dress
Women Hoodies,641,2788,3.9,627,2025-08-16,L,White,Fleece,77.01,Back in Stock,False,15 days,3 days,True,49,women hoodi
Women Hoodies,1432,2941,3.6,9172,2025-08-16,M,Teal,Rayon,51.31,Coming Soon,True,15 days,3 days,False,752,women hoodi
Women Hoodies,991,1114,3.9,7339,2025-08-16,S,Orange,Cotton Blend,11.11,Pre-Order,True,30 days,8 days,True,1298,women hoodi
Men Jeans,956,1206,4.5,4634,2025-08-16,S,Coral,Rayon,20.74,Back in Stock,True,10 days,3 days,True,740,men jean
Men Tshirts,1590,2365,4.6,3657,2025-08-16,S,Teal,Fleece,32.78,In Stock,True,30 days,4 days,True,321,men tshirt
Women Tops,1277,2320,3.8,636,2025-08-16,S,Red,Viscose,44.96,Back in Stock,False,10 days,7 days,True,62,women top
Women Hoodies,952,1312,4.0,0,2025-08-16,XL,Mint,Modal,27.48,Few Left,True,10 days,6 days,False,0,women hoodi
Men Shorts,656,1246,4.4,5388,2025-08-16,XXL,Brown,Cashmere,47.39,In Stock,True,30 days,3 days,True,286,men short
Women Hoodies,1158,1821,3.8,3050,2025-08-16,XS,Purple,Lycra,36.43,Back in Stock,True,10 days,5 days,False,421,women hoodi
Men Hoodies,920,1413,4.3,2542,2025-08-16,XS,Olive,Lycra,34.93,Few Left,True,30 days,2 days,False,156,men hoodi
Women Tops,1179,1555,4.1,1410,2025-08-16,S,Sage,Modal,24.22,In Stock,True,45 days,2 days,True,222,women top
Men Hoodies,1077,3729,3.4,410,2025-08-16,3XL,Beige,Polyester,71.12,Back in Stock,True,10 days,8 days,True,27,men hoodi
Women Tops,262,461,3.7,2993,2025-08-16,S,Red,Modal,43.27,Back in Stock,True,45 days,2 days,True,451,women top
Men Hoodies,1217,3477,3.6,1905,2025-08-16,M,Lavender,Hemp,65.0,Back in Stock,True,45 days,2 days,True,249,men hoodi
Women Hoodies,1676,3915,3.9,6614,2025-08-16,XS,Mustard,Denim,57.2,Few Left,True,10 days,8 days,True,1248,women hoodi
Men Hoodies,1278,2091,3.5,4175,2025-08-16,L,Navy,Polyester,38.89,Only 1 Left,True,45 days,6 days,True,356,men hoodi
Women Skirts,694,1563,3.2,4607,2025-08-16,XL,Beige,Polyester,55.62,Back in Stock,True,45 days,6 days,True,270,women skirt
Women Jeans,413,554,3.5,2357,2025-08-16,XXL,Yellow,Hemp,25.48,Few Left,True,10 days,5 days,True,395,women jean
Men Hoodies,1644,7618,4.6,2293,2025-08-16,XS,Charcoal,Denim,78.42,Limited Stock,True,45 days,4 days,True,388,men hoodi
Men Shirts,1772,7023,3.6,3336,2025-08-16,XXL,Mint,Wool,74.77,Few Left,True,30 days,5 days,True,393,men shirt
Men Hoodies,1240,3930,4.1,2996,2025-08-16,XXL,Navy,Viscose,68.45,Limited Stock,True,10 days,6 days,True,431,men hoodi
Women Tops,1018,1137,4.0,4194,2025-08-16,XS,Sage,Polyester,10.52,Few Left,True,30 days,8 days,True,789,women top
Men Shirts,1416,1621,3.6,6248,2025-08-16,3XL,Blue,Cotton Blend,12.65,Limited Stock,True,10 days,7 days,True,434,men shirt
Men Hoodies,1843,2164,4.1,4925,2025-08-16,S,Charcoal,Silk,14.84,Pre-Order,True,10 days,4 days,True,667,men hoodi
Men Jeans,810,862,3.9,428,2025-08-16,XL,Turquoise,Bamboo,6.14,Back in Stock,True,30 days,6 days,True,51,men jean
Women Skirts,809,1092,4.5,3233,2025-08-16,XXL,Mustard,Cotton Blend,25.97,Back in Stock,True,15 days,7 days,True,523,women skirt
Men Shirts,1435,1940,4.0,4069,2025-08-16,L,Lavender,Bamboo,26.06,Only 1 Left,True,15 days,5 days,True,373,men shirt
Men Shorts,848,1163,4.0,4793,2025-08-16,XXL,Navy,Modal,27.14,Coming Soon,True,45 days,2 days,True,823,men short
Men Tshirts,514,1608,3.8,6686,2025-08-16,S,Khaki,Denim,68.04,Only 1 Left,True,45 days,3 days,True,860,men tshirt
Women Dresses,1320,4710,3.6,737,2025-08-16,XS,Purple,Viscose,71.98,Coming Soon,True,45 days,8 days,True,95,women dress
Men Shirts,100,132,3.8,2600,2025-08-16,XS,Teal,Cashmere,24.43,Limited Stock,True,45 days,2 days,True,147,men shirt
Men Shorts,453,922,4.4,1535,2025-08-16,3XL,Yellow,Hemp,50.87,In Stock,True,30 days,1 days,True,89,men short
Men Hoodies,1763,1899,3.5,4481,2025-08-16,XL,Peach,Cotton Blend,7.2,In Stock,True,30 days,8 days,True,251,men hoodi
Women Skirts,1546,1957,4.0,3918,2025-08-16,XS,Blue,Linen,21.04,Only 1 Left,True,15 days,3 days,True,417,women skirt
Men Shirts,1778,4737,4.1,2558,2025-08-16,L,Blue,Cashmere,62.47,Back in Stock,True,30 days,6 days,True,243,men shirt
Women Dresses,771,3303,4.7,392,2025-08-16,XS,Orange,Fleece,76.66,2-3 pieces left,True,45 days,5 days,True,33,women dress
Men Tshirts,1219,4594,4.0,3051,2025-08-16,XL,Teal,Jersey,73.47,Limited Stock,True,45 days,3 days,True,555,men tshirt
Women Tops,1101,1405,4.4,4776,2025-08-16,XL,Olive,Wool,21.65,In Stock,True,45 days,2 days,True,814,women top
Men Jeans,372,560,4.4,5649,2025-08-16,L,Mustard,Cashmere,33.59,Coming Soon,True,30 days,2 days,False,798,men jean
Women Tops,1330,2156,4.0,2190,2025-08-16,3XL,Olive,Jersey,38.34,Back in Stock,True,30 days,4 days,True,186,women top
Men Shirts,551,812,4.2,3092,2025-08-16,L,Burgundy,Spandex,32.21,Back in Stock,True,15 days,2 days,True,537,men shirt
Women Skirts,1294,1484,4.6,4095,2025-08-16,3XL,Purple,Jersey,12.82,Pre-Order,True,30 days,6 days,True,691,women skirt
Women Skirts,275,591,3.9,989,2025-08-16,3XL,Blue,Lycra,53.51,Few Left,True,15 days,7 days,False,111,women skirt
Men Tshirts,1265,1604,4.0,3165,2025-08-16,S,Purple,Jersey,21.14,2-3 pieces left,True,45 days,4 days,True,413,men tshirt
Men Jeans,904,1547,3.6,3068,2025-08-16,M,Peach,Hemp,41.6,Back in Stock,True,10 days,2 days,True,291,men jean
Women Dresses,1155,4976,3.6,3932,2025-08-16,S,Olive,Bamboo,76.79,In Stock,True,45 days,1 days,True,620,women dress
Women Skirts,1202,1427,3.8,3045,2025-08-16,XXL,Burgundy,Viscose,15.81,Coming Soon,False,45 days,2 days,True,592,women skirt
Women Hoodies,1593,3805,4.7,4925,2025-08-16,M,Peach,Silk,58.14,Only 1 Left,True,15 days,5 days,True,856,women hoodi
Men Jeans,1542,2473,4.0,4110,2025-08-16,XXL,Mustard,Hemp,37.65,2-3 pieces left,True,30 days,2 days,True,504,men jean
Women Jeans,413,504,3.5,6992,2025-08-16,S,Black,Cashmere,18.11,Pre-Order,True,45 days,8 days,True,670,women jean
Men Shorts,409,444,4.3,6022,2025-08-16,XS,Sage,Hemp,8.03,Limited Stock,True,30 days,4 days,True,518,men short
Women Dresses,1247,2688,3.9,514,2025-08-16,XXL,Brown,Hemp,53.61,Back in Stock,True,45 days,6 days,True,28,women dress
Women Skirts,1190,3447,4.1,4099,2025-08-16,S,Blue,Spandex,65.48,Only 1 Left,True,30 days,8 days,True,662,women skirt
Women Dresses,821,1920,3.8,7311,2025-08-16,S,Khaki,Tencel,57.25,Limited Stock,True,45 days,1 days,True,1349,women dress
Women Skirts,1685,1831,4.1,6044,2025-08-16,L,Rose Gold,Cashmere,8.02,Only 1 Left,True,15 days,5 days,True,380,women skirt
Women Jeans,867,1169,4.6,2612,2025-08-16,3XL,Black,Cashmere,25.88,Back in Stock,True,15 days,6 days,True,359,women jean
Men Tshirts,1372,1932,4.0,0,2025-08-16,XS,Purple,Denim,29.01,Only 1 Left,True,15 days,5 days,True,0,men tshirt
Women Skirts,767,1213,4.7,5626,2025-08-16,L,Black,Polyester,36.8,Few Left,True,45 days,1 days,False,344,women skirt
Men Tshirts,1259,1370,4.1,2315,2025-08-16,XS,Turquoise,Bamboo,8.15,Coming Soon,True,45 days,1 days,True,309,men tshirt
Men Hoodies,1608,3905,4.3,7462,2025-08-16,3XL,Red,Silk,58.83,Pre-Order,True,10 days,4 days,True,1353,men hoodi
Men Shorts,494,862,4.4,5483,2025-08-16,XXL,Mint,Bamboo,42.7,Coming Soon,True,30 days,4 days,True,784,men short
Women Hoodies,1129,2001,4.1,5821,2025-08-16,L,Maroon,Lycra,43.6,Only 1 Left,True,15 days,6 days,True,467,women hoodi
Women Dresses,383,734,4.5,0,2025-08-16,XL,Mint,Polyester,47.88,Back in Stock,True,30 days,2 days,True,0,women dress
Women Jeans,846,981,4.7,2716,2025-08-16,M,Beige,Denim,13.83,In Stock,False,10 days,7 days,True,282,women jean
Women Tops,1010,1479,4.2,2798,2025-08-16,XXL,Rose Gold,Jersey,31.75,Back in Stock,True,15 days,3 days,True,442,women top
Men Jeans,679,2167,3.4,2165,2025-08-16,M,Sage,Modal,68.68,Limited Stock,True,15 days,4 days,True,342,men jean
Men Jeans,1097,1434,3.9,6401,2025-08-16,M,Peach,Polyester,23.52,Back in Stock,True,30 days,5 days,True,787,men jean
Women Skirts,1136,1407,3.4,0,2025-08-16,M,Green,Modal,19.31,Few Left,True,15 days,1 days,True,0,women skirt
Women Hoodies,1554,1919,4.3,2835,2025-08-16,XS,Rose Gold,Linen,19.04,In Stock,True,30 days,4 days,True,273,women hoodi
Women Hoodies,1826,2077,3.6,7405,2025-08-16,M,White,Lycra,12.09,Pre-Order,True,10 days,7 days,True,578,women hoodi
Men Jeans,1120,1883,3.6,237,2025-08-16,3XL,Olive,Denim,40.54,Only 1 Left,False,30 days,2 days,True,36,men jean
Women Hoodies,1095,3441,4.2,1869,2025-08-16,M,Brown,Cotton,68.18,In Stock,False,45 days,6 days,True,344,women hoodi
Men Jeans,786,2187,3.5,4339,2025-08-16,XL,Peach,Wool,64.07,Coming Soon,True,15 days,4 days,True,540,men jean
Men Shirts,1105,1461,4.3,4553,2025-08-16,M,Red,Jersey,24.41,Coming Soon,True,45 days,1 days,True,459,men shirt
Men Shorts,984,1397,3.8,4319,2025-08-16,M,Red,Tencel,29.61,Few Left,True,10 days,7 days,True,219,men short
Men Tshirts,529,627,3.9,7353,2025-08-16,XL,Orange,Denim,15.64,Pre-Order,True,30 days,3 days,True,642,men tshirt
Men Shirts,1686,1971,4.6,5693,2025-08-16,L,Charcoal,Jersey,14.48,Only 1 Left,False,45 days,3 days,True,1086,men shirt
Women Dresses,774,1247,3.9,4336,2025-08-16,XXL,Navy,Bamboo,37.95,Few Left,True,15 days,4 days,True,528,women dress
Men Hoodies,1115,1866,3.4,1161,2025-08-16,3XL,Orange,Viscose,40.26,Limited Stock,True,45 days,6 days,True,195,men hoodi
Men Shorts,1831,2095,4.0,2578,2025-08-16,M,Peach,Denim,12.61,2-3 pieces left,True,15 days,2 days,True,451,men short
Women Tops,2114,2543,3.8,3011,2025-08-16,XS,Teal,Viscose,16.9,Coming Soon,True,15 days,1 days,True,559,women top
Men Jeans,662,783,4.0,6514,2025-08-16,S,Blue,Bamboo,15.46,In Stock,True,30 days,2 days,True,785,men jean
